epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
42,0.7441232099432585,0.6132543786094844,0.7441232099432585,0.5504214148167872,0.773256695571568,0.7441232099432585,0.7023629370629372,0.7441232099432585,0.7441232099432585,0.5743982555056198,0.8454561236634153,0.6644961755313551,0.7161016949152542,0.20958083832335328,0.19700214132762311,0.7690582959641256,0.9802483069977427,0.338,0.7,0.92,0.6853146853146853,0.8685,0.59510297,0.74954,218933440,9414137920,102.63107967376709,101765
43,0.7362874898676034,0.6063489807801516,0.7362874898676034,0.5560240272640187,0.7707669789935676,0.7362874898676034,0.7071587412587413,0.7362874898676034,0.7362874898676034,0.5689595911610921,0.8431090510665974,0.6787881240005798,0.6759581881533101,0.23129251700680273,0.18058252427184465,0.7735229759299781,0.9834417504435246,0.388,0.68,0.93,0.7062937062937062,0.8315,0.6199761,0.7745344,218933440,9633071360,107.36874413490295,101765
44,0.7287219670359363,0.5946344044378746,0.7287219670359363,0.5319271794610267,0.7584327646730784,0.7287219670359363,0.6727445554445554,0.7287219670359363,0.7287219670359363,0.5667088406185707,0.8409699840190411,0.622686829325054,0.7157360406091371,0.22178988326848248,0.1684981684981685,0.7402473834443387,0.9872727272727273,0.282,0.57,0.92,0.7772227772227772,0.8145,0.67641914,0.78625166,218933440,9852004800,108.37582993507385,101765
45,0.7638476087543907,0.6400008591880872,0.7638476087543907,0.5773742550897227,0.7867747573273717,0.7638476087543907,0.7211519480519482,0.7638476087543907,0.7638476087543907,0.5830609659218157,0.8442784307115779,0.6894384345323663,0.7052238805970149,0.23076923076923078,0.2366412213740458,0.7607802874743327,0.9818902093944539,0.378,0.69,0.93,0.7402597402597403,0.8675,0.662374,0.69097996,218933440,10070938240,105.7101423740387,101765
46,0.682248041069981,0.5420086573089609,0.682248041069981,0.5170652203331971,0.7344027654621563,0.682248041069981,0.7010877122877123,0.682248041069981,0.682248041069981,0.5490520255509752,0.8415820594883454,0.6711347562198414,0.6410256410256411,0.1440972222222222,0.18813905930470348,0.7838214783821479,0.9881767268201618,0.4,0.83,0.92,0.5614385614385614,0.794,0.64795995,0.876638,218933440,10289871680,102.73348474502563,101765
47,0.7133207241286139,0.5772071383665507,0.7133207241286138,0.5400170793299237,0.7539700568594314,0.7133207241286139,0.7097837162837163,0.7133207241286139,0.7133207241286139,0.550084209234722,0.8355028239034838,0.6857934291994933,0.592,0.20107238605898123,0.18007662835249041,0.7972602739726027,0.9800117577895355,0.444,0.75,0.94,0.5814185814185814,0.8335,0.69054466,0.7839916,218933440,10508805120,105.05712389945984,101765
48,0.7227776276681978,0.5898272408066604,0.7227776276681978,0.5458638245058942,0.7610812921234301,0.7227776276681978,0.7042661338661339,0.7227776276681978,0.7227776276681978,0.5552154314720303,0.8369418716594025,0.6795262330058864,0.6408668730650154,0.18994413407821228,0.1934156378600823,0.7657142857142857,0.9861362266425557,0.414,0.68,0.94,0.6693306693306693,0.818,0.6274585,0.7938748,218933440,10727738560,103.18662023544312,101765
49,0.7452039989192111,0.6142018188225629,0.7452039989192112,0.5502307312460033,0.76928502190417,0.7452039989192111,0.7013505494505494,0.7452039989192111,0.7452039989192111,0.5803042864478845,0.8440536659845786,0.6548605128956669,0.7575757575757576,0.20795107033639143,0.21428571428571427,0.7413280475718533,0.9803808424697057,0.3,0.68,0.93,0.7472527472527473,0.8495,0.6403565,0.71193594,218933440,10946672000,104.48795557022095,101765
50,0.7384490678195083,0.6093232407420635,0.7384490678195081,0.5629900855429542,0.7665423769055619,0.7384490678195083,0.6887453546453546,0.7384490678195083,0.7384490678195083,0.5455793054454461,0.8211908841041956,0.6707055216989519,0.5402843601895735,0.2384937238493724,0.21628498727735368,0.7428023032629558,0.990031152647975,0.456,0.57,0.85,0.7732267732267732,0.7945,0.6291218,0.78171176,218933440,11165605440,105.91922855377197,101765
51,0.7092677654687922,0.574526116163842,0.7092677654687922,0.533866934602419,0.7500502598513125,0.7092677654687922,0.6915533466533467,0.7092677654687922,0.7092677654687922,0.555024205851181,0.838394270511371,0.6622248871637875,0.667910447761194,0.20056497175141244,0.1647940074906367,0.7520491803278688,0.9898024219247928,0.358,0.71,0.88,0.7332667332667333,0.7765,0.66258883,0.83393866,218933440,11384538880,108.03063154220581,101765
52,0.7511483382869495,0.62574191547239,0.7511483382869496,0.5725201683792125,0.7782625033437021,0.7511483382869495,0.7193447552447553,0.7511483382869495,0.7511483382869495,0.5783445637998836,0.8429074056566528,0.6903675423370644,0.6967509025270758,0.24468085106382978,0.20909090909090908,0.7573099415204678,0.983890214797136,0.386,0.69,0.92,0.7762237762237763,0.8245,0.64686626,0.73308367,218933440,11603472320,104.83186149597168,101765
